tick,ts_ms,temp_raw_q88,moist_raw_q88,press_raw_q88,vib_raw_q88,temp_filt_q88,moist_filt_q88,press_filt_q88,vib_filt_q88,fsm_state,heater_en,fan_pwm,valve,alarms_mask,alarm_edge,event_code,fifo_occ,fifo_drops,proto_id,valid,ready,fire,bytes_sent,frame_inflight
1411,141100,11517,8034,27916,959,11515,6440,28551,1035,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1412,141200,11509,5379,28959,1093,11510,6111,28680,1052,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1413,141300,11490,8005,27904,958,11503,6432,28550,1035,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1414,141400,11552,5577,28925,1078,11512,6428,28546,1033,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1415,141500,11494,5563,28904,1077,11515,6430,28542,1033,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1416,141600,11498,5482,28948,1083,11516,6430,28548,1033,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1417,141700,11474,5516,28914,1069,11508,6125,28678,1048,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1418,141800,11495,7978,27884,948,11503,6441,28544,1033,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1419,141900,11525,5532,28929,1088,11504,6129,28670,1049,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1420,142000,11517,8056,27914,952,11505,6463,28540,1031,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1421,142100,11492,5540,28848,1095,11505,6155,28658,1048,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1422,142200,11518,8067,27919,935,11501,6466,28532,1030,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1423,142300,11475,5440,28909,1080,11499,6451,28533,1031,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1424,142400,11507,5555,28917,1077,11500,6460,28529,1030,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1425,142500,11526,5450,28954,1065,11506,6452,28534,1030,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1426,142600,11532,5524,28889,1071,11511,6145,28659,1045,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1427,142700,11511,8042,27901,960,11509,6459,28531,1029,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1428,142800,11520,5414,28917,1080,11510,6129,28656,1045,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1429,142900,11534,7983,27928,946,11515,6434,28541,1026,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1430,143000,11537,5554,28960,1065,11517,6120,28671,1043,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1431,143100,11569,8086,27911,952,11529,6451,28547,1027,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1432,143200,11455,5464,28915,1074,11523,6439,28546,1026,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1433,143300,11492,5545,28902,1068,11518,6451,28540,1027,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1434,143400,11478,5493,28956,1080,11512,6447,28548,1028,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1435,143500,11540,5527,28897,1069,11515,6133,28673,1041,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1436,143600,11510,8229,27946,942,11514,6485,28551,1024,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1437,143700,11464,5506,28910,1066,11505,6175,28674,1039,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1438,143800,11501,7943,27858,953,11501,6474,28536,1025,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1439,143900,11597,5547,28875,1062,11504,6156,28657,1039,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1440,144000,11466,8100,27884,937,11506,6486,28528,1022,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1441,144100,11484,5502,28959,1052,11505,6480,28535,1020,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1442,144200,11505,5566,28905,1052,11508,6490,28529,1016,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1443,144300,11451,5433,28880,1069,11497,6478,28527,1016,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1444,144400,11468,5510,28900,1053,11492,6138,28646,1030,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1445,144500,11569,8174,27911,935,11505,6471,28521,1014,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1446,144600,11516,5359,28927,1073,11507,6148,28655,1029,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1447,144700,11491,8133,27868,930,11493,6472,28529,1012,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1448,144800,11459,5408,28928,1067,11492,6135,28659,1028,2,1,200,0,0,0,0,256,181,0,1,1,1,40,0
1449,144900,11477,7984,27878,929,11492,6445,28524,1013,2,1,200,1,0,0,0,256,181,0,1,1,1,40,0
1450,145000,11431,5428,28968,1065,11482,6428,28532,1015,2,1,200,1,0,0,0,256,181,1,1,1,1,40,1
1451,145100,11501,5474,28899,1060,11489,6433,28534,1014,2,1,200,1,0,0,0,256,182,1,1,1,0,1,0
1452,145200,11488,5533,28925,1065,11491,6436,28538,1015,2,1,200,1,0,0,0,256,182,1,1,1,1,40,1
1453,145300,11493,5533,28887,1062,11482,6106,28660,1031,2,1,200,0,0,0,0,256,183,1,1,1,0,1,0
1454,145400,11452,7953,27884,928,11474,6430,28529,1013,2,1,200,1,0,0,0,256,183,1,1,1,1,40,1
1455,145500,11474,5363,28921,1076,11471,6084,28661,1031,2,1,200,0,0,0,0,256,184,1,1,1,0,1,0
1456,145600,11491,7951,27887,941,11475,6402,28531,1015,2,1,200,1,0,0,0,256,184,1,1,1,1,40,1
1457,145700,11466,5334,28901,1080,11474,6071,28659,1034,2,1,200,0,0,0,0,256,185,1,1,1,0,1,0
1458,145800,11453,8007,27886,951,11477,6393,28523,1020,2,1,200,0,0,0,0,256,185,1,1,1,1,40,1
1459,145900,11469,8059,27895,916,11473,6716,28398,1002,2,1,200,1,0,0,0,256,186,1,1,1,0,1,0
1460,146000,11523,5405,28930,1068,11477,6700,28398,1002,2,1,200,1,0,0,0,256,186,1,1,1,1,40,1
1461,146100,11451,5304,28913,1058,11472,6672,28402,1002,2,1,200,1,0,0,0,256,187,1,1,1,0,1,0
1462,146200,11501,5516,28905,1066,11478,6367,28529,1019,2,1,200,0,0,0,0,256,187,1,1,1,1,40,1
1463,146300,11517,7990,27902,931,11483,6695,28402,1001,2,1,200,1,0,0,0,256,188,1,1,1,0,1,0
1464,146400,11522,5559,28863,1056,11487,6396,28524,1015,2,1,200,0,0,0,0,256,188,1,1,1,1,40,1
1465,146500,11498,8129,27873,925,11491,6746,28395,996,2,1,200,1,0,0,0,256,189,1,1,1,0,1,0
1466,146600,11456,5527,28880,1055,11492,6436,28520,1009,2,1,200,1,0,0,0,256,189,1,1,1,1,40,1
1467,146700,11430,5530,28917,1085,11487,6120,28647,1030,2,1,200,0,0,0,0,256,190,1,1,0,0,0,1
1468,146800,11450,8040,27886,946,11478,6449,28517,1015,2,1,200,1,0,0,0,256,191,1,1,1,0,1,0
1469,146900,11481,5421,28888,1063,11481,6464,28514,1015,2,1,200,1,0,0,0,256,191,1,1,1,1,40,1
1470,147000,11441,5517,28895,1053,11474,6464,28513,1014,2,1,200,1,0,0,0,256,192,1,1,1,0,1,0
1471,147100,11481,5474,28888,1071,11469,6149,28636,1031,2,1,200,0,0,0,0,256,192,1,1,1,1,40,1
1472,147200,11418,8057,27883,968,11456,6461,28513,1020,2,1,200,1,0,0,0,256,193,1,1,1,0,1,0
1473,147300,11502,5502,28883,1064,11457,6133,28640,1038,2,1,200,0,0,0,0,256,193,1,1,1,1,40,1
1474,147400,11500,8212,27924,941,11462,6469,28520,1023,2,1,200,1,0,0,0,256,194,1,1,1,0,1,0
1475,147500,11516,5386,28920,1075,11473,6451,28520,1022,2,1,200,1,0,0,0,256,194,1,1,1,1,40,1
1476,147600,11525,5453,28906,1060,11483,6127,28648,1036,2,1,200,0,0,0,0,256,195,1,1,1,0,1,0
1477,147700,11458,8027,27885,929,11480,6453,28523,1020,2,1,200,1,0,0,0,256,195,1,1,1,1,40,1
1478,147800,11469,5522,28989,1068,11483,6454,28534,1022,2,1,200,1,0,0,0,256,196,1,1,1,0,1,0
1479,147900,11463,5546,28914,1069,11481,6463,28538,1021,2,1,200,1,0,0,0,256,196,1,1,0,0,0,0
1480,148000,11474,5643,28847,1067,11488,6161,28658,1034,2,1,200,0,0,0,0,256,197,1,1,1,1,40,1
1481,148100,11430,8099,27902,931,11479,6486,28535,1017,2,1,200,1,0,0,0,256,198,1,1,1,0,1,0
1482,148200,11470,5355,28879,1069,11475,6128,28655,1033,2,1,200,0,0,0,0,256,198,1,1,1,1,40,1
1483,148300,11483,8021,27813,934,11471,6458,28516,1015,2,1,200,1,0,0,0,256,199,1,1,1,0,1,0
1484,148400,11503,5475,28846,1065,11468,6461,28509,1016,2,1,200,1,0,0,0,256,199,1,1,1,1,40,1
1485,148500,11453,5382,28903,1068,11468,6130,28636,1033,2,1,200,0,0,0,0,256,200,1,1,1,0,1,0
1486,148600,11492,7948,27854,938,11471,6433,28494,1017,2,1,200,1,0,0,0,256,200,1,1,1,1,40,1
1487,148700,11454,5387,28910,1068,11469,6413,28494,1017,2,1,200,1,0,0,0,256,201,1,1,1,0,1,0
1488,148800,11461,5418,28898,1058,11468,6385,28500,1016,2,1,200,0,0,0,0,256,201,1,1,1,1,40,1
1489,148900,11434,7980,27891,942,11468,6370,28499,1017,2,1,200,0,0,0,0,256,202,1,1,1,0,1,0
1490,149000,11385,8007,27902,938,11458,6702,28377,1001,2,1,200,1,0,0,0,256,202,1,1,1,1,40,1
1491,149100,11439,5530,28913,1080,11452,6390,28514,1019,2,1,200,0,0,0,0,256,203,1,1,1,0,1,0
1492,149200,11480,7929,27824,956,11449,6697,28386,1006,2,1,200,1,0,0,0,256,203,1,1,1,1,40,1
1493,149300,11461,5526,28923,1075,11450,6715,28389,1006,2,1,200,1,0,0,0,256,204,1,1,1,0,1,0
1494,149400,11512,5530,28838,1076,11453,6413,28512,1024,2,1,200,1,0,0,0,256,204,1,1,1,1,40,1
1495,149500,11456,5456,28836,1064,11453,6422,28503,1023,2,1,200,1,0,0,0,256,205,1,1,1,0,1,0
1496,149600,11517,5465,28872,1075,11460,6427,28499,1025,2,1,200,1,0,0,0,256,205,1,1,1,1,40,1
1497,149700,11498,5539,28877,1086,11468,6122,28623,1043,2,1,200,0,0,0,0,256,206,1,1,1,0,1,0
1498,149800,11444,8111,27868,942,11475,6135,28618,1044,2,1,200,0,0,0,0,256,206,1,1,1,1,40,1
1499,149900,11430,8078,27871,959,11474,6454,28488,1029,2,1,200,1,0,0,0,256,207,1,1,1,0,1,0
1500,150000,11444,5356,28888,1103,11470,6132,28621,1047,2,1,200,0,0,0,0,256,207,0,1,1,1,40,0
1501,150100,11427,8002,27848,1070,11466,6442,28487,1046,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1502,150200,11475,5474,28858,1244,11461,6435,28489,1067,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1503,150300,11461,5505,28893,1314,11462,6441,28496,1099,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1504,150400,11469,5598,28907,1381,11456,6457,28501,1137,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1505,150500,11493,5627,28887,1468,11455,6468,28502,1185,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1506,150600,11418,5346,28903,1503,11452,6123,28631,1255,2,1,200,0,0,0,0,256,207,0,1,1,1,40,0
1507,150700,11454,7983,27893,1441,11455,6111,28634,1315,2,1,200,0,0,0,0,256,207,0,1,1,1,40,0
1508,150800,11472,8038,27841,1495,11458,6446,28503,1364,2,1,200,1,0,0,0,256,207,0,1,1,1,40,0
1509,150900,11470,5438,28884,1660,11464,6126,28633,1438,2,1,200,0,0,0,0,256,207,0,1,0,0,0,0
1510,151000,11429,8022,27851,1572,11458,6444,28507,1479,2,1,200,1,0,0,0,256,208,0,1,0,0,0,0
1511,151100,11451,5535,28834,1749,11457,6448,28500,1533,2,1,200,1,0,0,0,256,209,0,1,0,0,0,0
1512,151200,11471,5274,28912,1786,11457,6407,28500,1584,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1513,151300,11449,5543,28889,1831,11451,6397,28500,1629,2,1,200,0,0,0,0,256,210,0,1,1,1,40,0
1514,151400,11462,7998,27821,1753,11457,6728,28365,1660,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1515,151500,11352,5320,28887,1904,11444,6396,28489,1718,2,1,200,0,0,0,0,256,210,0,1,1,1,40,0
1516,151600,11418,8011,27816,1821,11437,6392,28486,1759,2,1,200,0,0,0,0,256,210,0,1,1,1,40,0
1517,151700,11472,7971,27847,1857,11438,6709,28357,1784,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1518,151800,11503,5358,28873,2002,11447,6376,28484,1837,2,1,200,0,0,0,0,256,210,0,1,1,1,40,0
1519,151900,11454,8020,27897,1904,11447,6686,28367,1857,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1520,152000,11472,5551,28867,2067,11447,6721,28362,1892,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1521,152100,11465,5520,28866,2101,11449,6718,28359,1926,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1522,152200,11459,5541,28848,2128,11449,6411,28487,1973,2,1,200,1,0,0,0,256,210,0,1,1,1,40,0
1523,152300,11494,5540,28906,2149,11467,6439,28490,2003,2,1,200,1,8,8,19,256,211,0,1,1,1,40,0
1524,152400,11442,5420,28878,2168,11470,6115,28622,2047,2,1,200,0,8,0,0,256,211,0,1,1,1,40,0
1525,152500,11418,8158,27846,2065,11463,6138,28622,2073,3,1,200,0,8,0,0,256,211,0,1,1,1,40,0
1526,152600,11450,8065,27877,2083,11456,6476,28498,2083,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1527,152700,7067,5519,29473,2339,10908,6164,28695,2137,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1528,152800,7104,5336,29443,2370,10362,6137,28767,2175,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1529,152900,6978,5474,29435,2378,9801,6131,28838,2210,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1530,153000,7019,5510,29405,2392,9246,6127,28907,2243,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1531,153100,7019,5381,29381,2414,8687,6107,28967,2276,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1532,153200,7026,5238,29415,2419,8135,6085,29034,2307,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1533,153300,6999,5304,29440,2461,7582,5728,29233,2357,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1534,153400,7069,5334,29418,2453,7035,5387,29426,2403,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1535,153500,7053,5352,29422,2474,7033,5366,29419,2420,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1536,153600,6973,5576,29419,2480,7017,5396,29416,2433,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1537,153700,7047,5469,29350,2491,7025,5395,29406,2448,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1538,153800,7018,5485,29406,2490,7025,5392,29406,2460,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1539,153900,7035,5481,29405,2521,7027,5404,29409,2473,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1540,154000,7060,5277,29403,2530,7031,5409,29407,2487,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1541,154100,7059,5436,29375,2557,7039,5426,29399,2499,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1542,154200,7047,5503,29405,2559,7036,5447,29398,2512,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1543,154300,7030,5433,29436,2570,7033,5457,29399,2524,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1544,154400,6979,5443,29403,2580,7034,5440,29397,2537,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1545,154500,7049,5415,29444,2582,7034,5434,29409,2548,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1546,154600,7028,5347,29426,2583,7035,5416,29412,2560,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1547,154700,7063,5367,29423,2598,7039,5402,29414,2569,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1548,154800,7093,5293,29385,2621,7043,5404,29412,2581,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1549,154900,7024,5404,29440,2601,7039,5400,29420,2586,3,0,255,1,8,0,0,256,211,0,1,1,1,40,0
1550,155000,7030,5389,29398,2609,7037,5386,29419,2593,3,0,255,1,8,0,0,256,211,1,1,1,1,40,1
1551,155100,7056,5315,29412,2624,7040,5371,29416,2599,3,0,255,1,8,0,0,256,212,1,1,1,0,1,0
1552,155200,7074,5507,29434,2623,7052,5379,29420,2605,3,0,255,1,8,0,0,256,212,1,1,1,1,40,1
1553,155300,7081,5309,29415,2640,7056,5366,29416,2612,3,0,255,1,8,0,0,256,213,1,1,1,0,1,0
1554,155400,7051,5463,29371,2627,7059,5380,29409,2617,3,0,255,1,8,0,0,256,213,1,1,1,1,40,1
1555,155500,7062,5446,29411,2635,7058,5390,29408,2622,3,0,255,1,8,0,0,256,214,1,1,1,0,1,0
1556,155600,7071,5445,29415,2651,7056,5409,29412,2626,3,0,255,1,8,0,0,256,214,1,1,1,1,40,1
1557,155700,7010,5330,29426,2634,7054,5400,29410,2630,3,0,255,1,8,0,0,256,215,1,1,1,0,1,0
1558,155800,7038,5352,29363,2658,7055,5395,29405,2636,3,0,255,1,8,0,0,256,215,1,1,1,1,40,1
1559,155900,7028,5374,29403,2643,7051,5403,29404,2638,3,0,255,1,8,0,0,256,216,1,1,1,0,1,0
1560,156000,7014,5276,29386,2656,7044,5374,29398,2643,3,0,255,1,8,0,0,256,216,1,1,1,1,40,1
1561,156100,7055,5495,29396,2648,7041,5397,29396,2644,3,0,255,1,8,0,0,256,217,1,1,1,0,1,0
1562,156200,7051,5453,29413,2678,7041,5396,29401,2650,3,0,255,1,8,0,0,256,217,1,1,0,0,0,0
1563,156300,7078,5296,29396,2663,7043,5377,29399,2653,3,0,255,1,8,0,0,256,218,1,1,1,1,40,1
1564,156400,7049,5395,29391,2664,7040,5371,29396,2655,3,0,255,1,8,0,0,256,219,1,1,1,0,1,0
1565,156500,7048,5476,29409,2672,7045,5389,29394,2660,3,0,255,1,8,0,0,256,219,1,1,1,1,40,1
1566,156600,7055,5362,29408,2665,7047,5390,29400,2661,3,0,255,1,8,0,0,256,220,1,1,1,0,1,0
1567,156700,6985,5342,29408,2671,7041,5386,29400,2664,3,0,255,1,8,0,0,256,220,1,1,1,1,40,1
1568,156800,7050,5210,29406,2690,7046,5378,29403,2668,3,0,255,1,8,0,0,256,221,1,1,1,0,1,0
1569,156900,7054,5336,29405,2671,7046,5358,29404,2671,3,0,255,1,8,0,0,256,221,1,1,1,1,40,1
1570,157000,7085,5292,29449,2678,7050,5338,29409,2671,3,0,255,1,8,0,0,256,222,1,1,1,0,1,0
1571,157100,6987,5341,29440,2685,7039,5344,29414,2674,3,0,255,1,8,0,0,256,222,1,1,1,1,40,1
1572,157200,7042,5234,29399,2682,7038,5324,29415,2676,3,0,255,1,8,0,0,256,223,1,1,1,0,1,0
1573,157300,7061,5269,29412,2707,7039,5298,29415,2681,3,0,255,1,8,0,0,256,223,1,1,1,1,40,1
1574,157400,7055,5370,29422,2686,7039,5299,29417,2683,3,0,255,1,8,0,0,256,224,1,1,0,0,0,1
1575,157500,7055,5393,29414,2679,7048,5305,29418,2684,3,0,255,1,8,0,0,256,225,1,1,1,0,1,0
1576,157600,7008,5401,29404,2696,7043,5329,29418,2685,3,0,255,1,8,0,0,256,225,1,1,1,1,40,1
1577,157700,7115,5423,29392,2688,7051,5340,29416,2687,3,0,255,1,8,0,0,256,226,1,1,1,0,1,0
1578,157800,7071,5384,29417,2686,7049,5351,29412,2688,3,0,255,1,8,0,0,256,226,1,1,1,1,40,1
1579,157900,7097,5329,29388,2706,7063,5350,29406,2691,3,0,255,1,8,0,0,256,227,1,1,1,0,1,0
1580,158000,7043,5383,29433,2693,7063,5369,29410,2692,3,0,255,1,8,0,0,256,227,1,1,1,1,40,1
1581,158100,6998,5396,29411,2713,7055,5384,29410,2693,3,0,255,1,8,0,0,256,228,1,1,1,0,1,0
1582,158200,7062,5480,29367,2693,7056,5398,29403,2694,3,0,255,1,8,0,0,256,228,1,1,1,1,40,1
1583,158300,7084,5333,29382,2698,7059,5391,29399,2696,3,0,255,1,8,0,0,256,229,1,1,1,0,1,0
1584,158400,7064,5392,29367,2687,7066,5390,29394,2695,3,0,255,1,8,0,0,256,229,1,1,1,1,40,1
1585,158500,7039,5388,29392,2704,7057,5385,29394,2697,3,0,255,1,8,0,0,256,230,1,1,0,0,0,1
1586,158600,7037,5452,29420,2703,7053,5394,29395,2699,3,0,255,1,8,0,0,256,231,1,1,1,0,1,0
1587,158700,7027,5300,29404,2694,7044,5390,29397,2698,3,0,255,1,8,0,0,256,231,1,1,1,1,40,1
1588,158800,6987,5383,29400,2691,7037,5390,29392,2697,3,0,255,1,8,0,0,256,232,1,1,1,0,1,0
1589,158900,7023,5315,29380,2691,7040,5380,29389,2695,3,0,255,1,8,0,0,256,232,1,1,1,1,40,1
1590,159000,6997,5425,29418,2712,7032,5373,29395,2697,3,0,255,1,8,0,0,256,233,1,1,1,0,1,0
1591,159100,7021,5242,29359,2710,7024,5362,29392,2699,3,0,255,1,8,0,0,256,233,1,1,1,1,40,1
1592,159200,6991,5233,29395,2692,7015,5342,29396,2699,3,0,255,1,8,0,0,256,234,1,1,1,0,1,0
1593,159300,7125,5221,29391,2704,7026,5321,29395,2699,3,0,255,1,8,0,0,256,234,1,1,1,1,40,1
1594,159400,7022,5352,29430,2698,7024,5308,29397,2699,3,0,255,1,8,0,0,256,235,1,1,1,0,1,0
1595,159500,7019,5225,29422,2685,7023,5299,29399,2697,3,0,255,1,8,0,0,256,235,1,1,1,1,40,1
1596,159600,7043,5462,29388,2701,7030,5309,29397,2699,3,0,255,1,8,0,0,256,236,1,1,1,0,1,0
1597,159700,7078,5415,29411,2699,7037,5321,29401,2700,3,0,255,1,8,0,0,256,236,1,1,1,1,40,1
1598,159800,7051,5181,29403,2704,7043,5291,29399,2699,3,0,255,1,8,0,0,256,237,1,1,1,0,1,0
1599,159900,7031,5252,29374,2687,7045,5292,29401,2696,3,0,255,1,8,0,0,256,237,1,1,0,0,0,0
1600,160000,7067,5393,29396,2699,7054,5312,29401,2697,3,0,255,1,8,0,0,256,238,0,1,1,1,40,0
1601,160100,7071,5452,29406,2696,7047,5341,29403,2696,3,0,255,1,8,0,0,256,238,0,1,1,1,40,0
1602,160200,7041,5319,29406,2695,7050,5337,29400,2695,3,0,255,1,8,0,0,256,238,0,1,1,1,40,0
1603,160300,7081,5283,29381,2684,7057,5344,29395,2695,3,0,255,1,8,0,0,256,238,0,1,1,1,40,0
1604,160400,7053,5177,29378,2714,7059,5309,29394,2697,3,0,255,1,8,0,0,256,238,0,1,0,0,0,0
1605,160500,7020,5247,29376,2704,7051,5288,29390,2697,3,0,255,1,8,0,0,256,239,0,1,1,1,40,0
1606,160600,7108,5411,29409,2714,7059,5316,29390,2699,3,0,255,1,8,0,0,256,239,0,1,1,1,40,0
1607,160700,7032,5426,29395,2702,7059,5338,29393,2701,3,0,255,1,8,0,0,256,239,0,1,0,0,0,0
1608,160800,7003,5505,29376,2702,7051,5352,29390,2701,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1609,160900,7027,5376,29414,2702,7045,5343,29391,2702,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1610,161000,7083,5156,29409,2700,7050,5322,29392,2702,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1611,161100,7065,5308,29341,2692,7048,5325,29387,2703,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1612,161200,7015,5257,29389,2722,7044,5335,29388,2704,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1613,161300,7040,5245,29356,2699,7046,5335,29386,2704,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1614,161400,7048,5379,29406,2691,7039,5331,29385,2701,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1615,161500,6996,5409,29392,2708,7034,5329,29385,2702,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1616,161600,7102,5410,29419,2697,7047,5317,29390,2701,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1617,161700,7020,5393,29388,2720,7046,5319,29387,2703,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1618,161800,7142,5270,29399,2732,7053,5333,29386,2707,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1619,161900,7002,5311,29385,2714,7045,5334,29391,2710,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1620,162000,7049,5368,29369,2703,7049,5348,29389,2708,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1621,162100,7090,5382,29405,2702,7056,5365,29395,2708,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1622,162200,7068,5316,29387,2714,7058,5357,29393,2711,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1623,162300,7041,5480,29395,2703,7064,5366,29393,2710,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1624,162400,7046,5475,29385,2711,7057,5374,29389,2712,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1625,162500,7018,5337,29408,2712,7057,5367,29391,2711,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1626,162600,7026,5310,29394,2705,7042,5372,29391,2708,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1627,162700,7137,5382,29371,2703,7059,5381,29389,2706,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1628,162800,7013,5193,29326,2706,7054,5359,29383,2707,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1629,162900,6966,5226,29350,2700,7039,5339,29377,2706,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1630,163000,7080,5423,29380,2715,7040,5353,29376,2706,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1631,163100,7043,5348,29387,2713,7041,5336,29375,2708,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1632,163200,7058,5373,29384,2702,7042,5324,29375,2707,3,0,255,1,8,0,0,256,240,0,1,1,1,40,0
1633,163300,7071,5363,29369,2711,7049,5327,29370,2706,3,0,255,1,8,0,0,256,240,0,1,0,0,0,0
1634,163400,7036,5299,29378,2710,7050,5325,29368,2707,3,0,255,1,8,0,0,256,241,0,1,1,1,40,0
1635,163500,7043,5372,29372,2731,7038,5324,29368,2711,3,0,255,1,8,0,0,256,241,0,1,0,0,0,0
1636,163600,7064,5320,29383,2728,7045,5340,29375,2713,3,0,255,1,8,0,0,256,242,0,1,1,1,40,0
1637,163700,7032,5508,29391,2725,7053,5375,29380,2716,3,0,255,1,8,0,0,256,242,0,1,1,1,40,0
1638,163800,7087,5269,29418,2705,7054,5356,29385,2715,3,0,255,1,8,0,0,256,242,0,1,1,1,40,0
1639,163900,7075,5290,29389,2720,7058,5349,29385,2716,3,0,255,1,8,0,0,256,242,0,1,1,1,40,0
1640,164000,7077,5314,29376,2720,7060,5341,29384,2718,3,0,255,1,8,0,0,256,242,0,1,0,0,0,0
1641,164100,7045,5226,29413,2737,7057,5324,29390,2722,3,0,255,1,8,0,0,256,243,0,1,1,1,40,0
