ts_s,temp_C_raw,temp_C_filt,moist_pct_raw,moist_pct_filt,press_kPa_raw,press_kPa_filt,vib_raw,vib_filt,fsm_state,heater_en,fan_pwm,valve,alarms_mask,fifo_occ
21.0,45.4140625,45.65625,21.07421875,26.1953125,113.1171875,111.03125,4.23046875,4.00390625,2,1,200,1,0x0000,66
21.1,45.8671875,45.68359375,21.44921875,26.23046875,113.03515625,111.0234375,4.18359375,3.984375,2,1,200,1,0x0000,66
21.2,45.54296875,45.6796875,20.51953125,24.83984375,113.15625,111.546875,4.1953125,4.03515625,2,1,200,0,0x0000,66
21.3,45.68359375,45.65234375,31.3046875,24.8671875,109.03515625,111.55859375,3.70703125,4.02734375,2,1,200,0,0x0000,66
21.4,45.625,45.640625,31.40625,24.94140625,109.0078125,111.5546875,3.7734375,4.0390625,2,1,200,0,0x0000,66
21.5,45.4765625,45.625,31.38671875,26.18359375,109.08984375,111.05859375,3.74609375,3.9765625,2,1,200,1,0x0000,66
21.6,45.703125,45.62890625,21.5546875,26.24609375,112.8671875,111.03515625,4.21875,3.97265625,2,1,200,1,0x0000,66
21.7,45.38671875,45.5859375,21.140625,24.9765625,113.01171875,111.5390625,4.203125,4.03125,2,1,200,0,0x0000,66
21.8,45.51953125,45.59765625,31.29296875,26.25390625,108.82421875,111.0,3.69921875,3.96484375,2,1,200,1,0x0000,66
21.9,45.625,45.5703125,21.265625,26.23046875,112.9140625,110.98828125,4.22265625,3.96875,2,1,200,1,0x0000,66
22.0,45.6796875,45.5859375,21.7421875,26.38671875,112.9609375,110.9609375,4.26953125,3.9765625,2,1,200,1,0x0000,66
22.1,45.7734375,45.59765625,21.62109375,25.17578125,113.01953125,111.4609375,4.2578125,4.046875,2,1,200,1,0x0000,66
22.2,45.45703125,45.57421875,21.015625,23.875,113.11328125,111.97265625,4.12109375,4.08984375,2,1,200,0,0x0000,66
22.3,45.6328125,45.59375,31.03125,23.83203125,108.953125,111.95703125,3.64453125,4.078125,2,1,200,0,0x0000,66
22.4,45.55078125,45.578125,31.453125,25.0703125,108.9453125,111.46484375,3.63671875,4.00390625,2,1,200,1,0x0000,66
22.5,45.89453125,45.640625,21.15234375,25.0703125,113.015625,111.46484375,4.1875,4.00390625,2,1,200,1,0x0000,66
22.6,45.6015625,45.6484375,21.6640625,23.8671875,112.8828125,111.97265625,4.16796875,4.0625,2,1,200,0,0x0000,66
22.7,45.79296875,45.671875,31.26171875,25.1171875,108.921875,111.4765625,3.6875,3.99609375,2,1,200,1,0x0000,67
22.8,45.63671875,45.6640625,21.46875,25.08203125,112.98046875,111.4765625,4.15625,3.98046875,2,1,200,1,0x0000,67
22.9,45.69921875,45.65625,21.5234375,25.0703125,112.87109375,111.45703125,4.140625,3.96484375,2,1,200,1,0x0000,67
23.0,45.6328125,45.6796875,21.34765625,25.109375,112.9609375,111.44140625,4.1875,3.97265625,2,1,200,1,0x0000,67
23.1,45.85546875,45.70703125,21.578125,23.9296875,112.84765625,111.92578125,4.2734375,4.0546875,2,1,200,0,0x0000,67
23.2,45.8046875,45.73828125,31.71875,23.9609375,108.99609375,111.93359375,3.63671875,4.0546875,2,1,200,0,0x0000,67
23.3,45.6328125,45.70703125,31.08203125,25.203125,108.87890625,111.4140625,3.70703125,3.9921875,2,1,200,1,0x0000,67
23.4,45.62109375,45.70703125,21.328125,25.16015625,112.81640625,111.40625,4.1953125,3.99609375,2,1,200,1,0x0000,67
23.5,45.76171875,45.703125,21.5078125,23.94140625,112.9375,111.91015625,4.2109375,4.0625,2,1,200,0,0x0000,67
23.6,45.66796875,45.70703125,30.89453125,25.12109375,108.890625,111.3984375,3.6796875,4.00390625,2,1,200,1,0x0000,67
23.7,45.671875,45.703125,21.53515625,25.12109375,113.09375,111.42578125,4.2109375,4.01171875,2,1,200,1,0x0000,67
23.8,45.484375,45.6875,21.140625,25.09765625,113.09765625,111.44140625,4.20703125,4.01171875,2,1,200,1,0x0000,67
23.9,45.6953125,45.6640625,22.0,25.1484375,112.92578125,111.453125,4.234375,4.0078125,2,1,200,1,0x0000,67
24.0,45.828125,45.66796875,21.44921875,23.8671875,113.0390625,111.95703125,4.2265625,4.08203125,2,1,200,0,0x0000,68
24.1,45.82421875,45.69140625,31.875,23.96484375,109.1171875,111.98828125,3.66796875,4.078125,2,1,200,0,0x0000,68
24.2,45.69921875,45.703125,30.67578125,25.1328125,109.01171875,111.51171875,3.6953125,4.015625,2,1,200,1,0x0000,68
24.3,45.53515625,45.67578125,21.59375,25.14453125,112.9765625,111.515625,4.234375,4.01953125,2,1,200,1,0x0000,68
24.4,45.80859375,45.69140625,21.15625,23.92578125,112.953125,112.0234375,4.1796875,4.08203125,2,1,200,0,0x0000,68
24.5,45.66796875,45.69140625,31.9296875,25.2265625,109.1015625,111.52734375,3.70703125,4.015625,2,1,200,1,0x0000,68
24.6,45.69921875,45.71875,21.6484375,25.2890625,112.8359375,111.4921875,4.11328125,4.00390625,2,1,200,1,0x0000,68
24.7,45.65625,45.71484375,21.21875,25.19140625,113.03515625,111.5078125,4.2109375,4.00390625,2,1,200,1,0x0000,68
24.8,45.734375,45.703125,21.4296875,25.1875,112.96875,111.5,4.0859375,3.984375,2,1,200,1,0x0000,68
24.9,45.84375,45.703125,21.3984375,23.87890625,113.046875,111.98828125,4.203125,4.05078125,2,1,200,0,0x0000,68
25.0,45.57421875,45.6875,31.3203125,23.9609375,109.09765625,112.0,3.6875,4.05078125,2,1,200,0,0x0000,68
25.1,45.65625,45.703125,31.328125,25.17578125,108.98046875,111.5,3.6953125,3.984375,2,1,200,1,0x0000,69
25.2,45.51171875,45.66796875,21.41796875,25.2109375,112.78125,111.48046875,4.140625,3.98046875,2,1,200,1,0x0000,70
25.3,45.828125,45.6875,21.21484375,23.87109375,112.9921875,111.96484375,4.1484375,4.03515625,2,1,200,0,0x0000,70
25.4,45.67578125,45.68359375,31.78515625,25.13671875,108.9921875,111.484375,3.73828125,3.98828125,2,1,200,1,0x0000,71
25.5,45.58203125,45.67578125,21.59765625,25.18359375,112.82421875,111.45703125,4.17578125,3.984375,2,1,200,1,0x0000,71
25.6,45.58984375,45.65625,21.47265625,25.19140625,112.9296875,111.453125,4.15234375,3.9921875,2,1,200,1,0x0000,72
25.7,45.640625,45.62890625,21.41796875,25.19140625,112.890625,111.43359375,4.09375,3.9765625,2,1,200,1,0x0000,72
25.8,45.55859375,45.62890625,20.67578125,23.86328125,112.91796875,111.91015625,4.12890625,4.03125,2,1,200,0,0x0000,73
25.9,45.453125,45.6015625,31.0703125,23.828125,109.07421875,111.921875,3.7265625,4.03515625,2,1,200,0,0x0000,73
26.0,45.50390625,45.6015625,31.34765625,25.0703125,108.80078125,111.42578125,3.67578125,3.9765625,2,1,200,1,0x0000,74
26.1,45.6875,45.5859375,21.9609375,25.1640625,112.90625,111.4140625,4.15625,3.98046875,2,1,200,1,0x0000,74
26.2,45.6640625,45.58203125,21.3046875,23.85546875,112.8046875,111.890625,4.17578125,4.03515625,2,1,200,0,0x0000,75
26.3,45.73828125,45.6015625,30.64453125,24.984375,108.77734375,111.38671875,3.6953125,3.97265625,2,1,200,0,0x0000,75
26.4,45.6328125,45.609375,31.5390625,26.2421875,108.921875,110.88671875,3.70703125,3.91796875,2,1,200,1,0x0000,76
26.5,45.48046875,45.58984375,21.5,26.25390625,112.91015625,110.88671875,4.171875,3.9296875,2,1,200,1,0x0000,76
26.6,45.50390625,45.58203125,21.05859375,26.30078125,113.0234375,110.90234375,4.19921875,3.9375,2,1,200,1,0x0000,77
26.7,45.640625,45.60546875,21.12109375,25.05859375,112.984375,111.390625,4.1484375,3.98828125,2,1,200,1,0x0000,77
26.8,45.68359375,45.62890625,20.46484375,23.69921875,112.8125,111.890625,4.1171875,4.04296875,2,1,200,0,0x0000,78
26.9,45.6484375,45.62109375,32.0234375,24.95703125,108.94140625,111.39453125,3.6953125,3.98828125,2,1,200,0,0x0000,78
27.0,45.515625,45.60546875,31.359375,26.2109375,108.83203125,110.8984375,3.66796875,3.921875,2,1,200,1,0x0000,79
27.1,45.45703125,45.5703125,21.8515625,25.11328125,112.94921875,111.421875,4.19921875,3.98828125,2,1,200,1,0x0000,79
27.2,45.6015625,45.56640625,21.234375,23.82421875,113.04296875,111.93359375,4.09765625,4.03515625,2,1,200,0,0x0000,80
27.3,45.62109375,45.58203125,31.140625,25.03125,108.80078125,111.421875,3.66796875,3.97265625,2,1,200,1,0x0000,80
27.4,45.79296875,45.6171875,20.66796875,24.98046875,112.88671875,111.40625,4.15234375,3.96484375,2,1,200,0,0x0000,81
27.5,45.6171875,45.6171875,31.09765625,26.2265625,108.94140625,110.8984375,3.61328125,3.8984375,2,1,200,1,0x0000,82
27.6,45.5703125,45.6015625,20.859375,26.27734375,112.9765625,110.91796875,4.1484375,3.90234375,2,1,200,1,0x0000,82
27.7,45.74609375,45.61328125,21.41796875,24.953125,112.796875,111.40234375,4.19140625,3.96484375,2,1,200,0,0x0000,83
27.8,45.6875,45.63671875,31.453125,24.96484375,108.9453125,111.4140625,3.6484375,3.96484375,2,1,200,0,0x0000,83
27.9,45.84375,45.68359375,31.41796875,26.16015625,108.8203125,110.8984375,3.6640625,3.89453125,2,1,200,1,0x0000,84
28.0,45.625,45.6875,20.9609375,26.125,112.90625,110.8828125,4.203125,3.91015625,2,1,200,1,0x0000,84
28.1,45.703125,45.6953125,21.83984375,24.9609375,112.875,111.390625,4.25,3.98046875,2,1,200,0,0x0000,85
28.2,45.44921875,45.65234375,31.7421875,26.34765625,108.875,110.890625,3.6484375,3.91796875,2,1,200,1,0x0000,85
28.3,45.625,45.65625,21.56640625,25.15625,112.84765625,111.37890625,4.23046875,3.99609375,2,1,200,1,0x0000,86
28.4,45.70703125,45.671875,21.9765625,25.296875,112.72265625,111.34765625,4.17578125,4.0,2,1,200,1,0x0000,86
28.5,45.66015625,45.66015625,21.55078125,25.3125,112.81640625,111.34765625,4.125,3.9921875,2,1,200,1,0x0000,87
28.6,45.6171875,45.65234375,21.0234375,24.0078125,112.90234375,111.84375,4.16796875,4.0546875,2,1,200,0,0x0000,87
28.7,45.58984375,45.62109375,31.05078125,23.9609375,108.9453125,111.859375,3.7109375,4.0625,2,1,200,0,0x0000,88
28.8,45.71875,45.6328125,31.91796875,25.33203125,108.86328125,111.35546875,3.6328125,3.9921875,2,1,200,1,0x0000,88
28.9,45.484375,45.60546875,21.33203125,25.26953125,112.96484375,111.3671875,4.1875,3.984375,2,1,200,1,0x0000,89
29.0,45.6875,45.6328125,21.5625,23.99609375,113.03125,111.88671875,4.28125,4.0625,2,1,200,0,0x0000,89
29.1,45.55859375,45.625,31.95703125,25.29296875,108.921875,111.39453125,3.72265625,4.0,2,1,200,1,0x0000,90
29.2,45.67578125,45.62109375,21.90234375,25.28515625,112.86328125,111.41015625,4.20703125,4.00390625,2,1,200,1,0x0000,90
29.3,45.71484375,45.62890625,21.55859375,25.28515625,112.953125,111.4296875,4.1640625,4.0078125,2,1,200,1,0x0000,91
29.4,45.70703125,45.640625,21.125,25.30078125,112.80859375,111.41796875,4.23046875,4.015625,2,1,200,1,0x0000,91
29.5,45.6875,45.65234375,21.61328125,24.12109375,112.7421875,111.890625,4.171875,4.07421875,2,1,200,0,0x0000,92
29.6,45.6328125,45.640625,31.5703125,24.07421875,108.8515625,111.890625,3.78515625,4.09375,2,1,200,0,0x0000,92
29.7,45.69140625,45.66796875,31.42578125,25.3359375,108.86328125,111.37890625,3.7109375,4.03125,2,1,200,1,0x0000,93
29.8,45.69140625,45.66796875,21.66796875,25.3515625,112.68359375,111.3359375,4.234375,4.02734375,2,1,200,1,0x0000,93
29.9,45.609375,45.67578125,21.45703125,24.0390625,113.12109375,111.859375,4.21484375,4.08984375,2,1,200,0,0x0000,94
30.0,45.55859375,45.66015625,31.3828125,25.22265625,108.8046875,111.3515625,3.71484375,4.02734375,2,1,200,1,0x0000,94
30.1,45.69140625,45.65625,20.72265625,25.1171875,112.76171875,111.328125,4.32421875,4.046875,2,1,200,1,0x0000,94
30.2,45.3046875,45.60546875,21.31640625,25.14453125,112.828125,111.33203125,4.24609375,4.046875,2,1,200,1,0x0000,94
30.3,45.60546875,45.59765625,21.3671875,25.11328125,112.93359375,111.35546875,4.21875,4.0546875,2,1,200,1,0x0000,94
30.4,45.71484375,45.60546875,21.1171875,23.8046875,112.76953125,111.84375,4.19921875,4.10546875,2,1,200,0,0x0000,94
30.5,45.9296875,45.63671875,31.33984375,23.79296875,108.6875,111.8203125,3.71484375,4.10546875,2,1,200,0,0x0000,94
30.6,45.5,45.61328125,31.21484375,24.98828125,108.83203125,111.33984375,3.796875,4.05078125,2,1,200,0,0x0000,94
30.7,45.5390625,45.60546875,30.9921875,26.1796875,108.83984375,110.8046875,3.7265625,3.9921875,2,1,200,1,0x0000,94
30.8,45.70703125,45.62109375,21.5625,24.953125,112.7421875,111.296875,4.23828125,4.0546875,2,1,200,0,0x0000,94
30.9,45.76953125,45.6328125,31.42578125,26.2890625,108.78515625,110.80078125,3.703125,3.98046875,2,1,200,1,0x0000,94
31.0,45.58984375,45.66796875,21.578125,26.32421875,112.75390625,110.79296875,4.25390625,3.98046875,2,1,200,1,0x0000,94
31.1,45.66015625,45.67578125,21.15234375,26.296875,112.72265625,110.765625,4.234375,3.98046875,2,1,200,1,0x0000,94
31.2,45.59765625,45.66015625,21.078125,26.29296875,112.92578125,110.78515625,4.2265625,3.984375,2,1,200,1,0x0000,94
31.3,45.515625,45.609375,21.45703125,25.0546875,112.84375,111.3046875,4.26171875,4.0546875,2,1,200,1,0x0000,94
31.4,45.4140625,45.59765625,22.24609375,23.93359375,112.84375,111.8046875,4.265625,4.11328125,2,1,200,0,0x0000,94
31.5,45.4765625,45.58984375,31.1484375,23.953125,108.81640625,111.80078125,3.90234375,4.1328125,2,1,200,0,0x0000,94
31.6,45.4921875,45.5625,31.03125,25.13671875,108.83984375,111.31640625,3.71875,4.0703125,2,1,200,1,0x0000,94
31.7,45.875,45.57421875,21.546875,23.90234375,112.83984375,111.8203125,4.2890625,4.140625,2,1,200,0,0x0000,94
31.8,45.640625,45.58203125,31.03125,25.0859375,108.94921875,111.34765625,3.71484375,4.07421875,2,1,200,1,0x0000,94
31.9,45.7578125,45.59375,21.72265625,25.15625,112.71484375,111.34375,4.2734375,4.078125,2,1,200,1,0x0000,94
32.0,45.796875,45.62109375,21.484375,25.20703125,112.90625,111.34375,4.2421875,4.08203125,2,1,200,1,0x0000,94
32.1,45.703125,45.64453125,21.80859375,25.25,112.75,111.33203125,4.3046875,4.0859375,2,1,200,1,0x0000,94
32.2,45.4609375,45.6484375,21.73828125,25.1875,112.90625,111.33984375,4.203125,4.078125,2,1,200,1,0x0000,94
32.3,45.40625,45.640625,21.51171875,23.984375,112.73046875,111.828125,4.29296875,4.12890625,2,1,200,0,0x0000,94
32.4,45.65625,45.66015625,31.84765625,24.0859375,108.78125,111.8203125,3.69140625,4.125,2,1,200,0,0x0000,94
32.5,45.51171875,45.61328125,31.734375,25.359375,108.734375,111.30859375,3.734375,4.0546875,2,1,200,1,0x0000,94
32.6,45.5546875,45.60546875,21.40625,24.15625,112.79296875,111.7890625,4.2265625,4.12109375,2,1,200,0,0x0000,94
32.7,45.796875,45.609375,31.4140625,25.3671875,108.921875,111.3125,3.734375,4.05078125,2,1,200,1,0x0000,94
32.8,45.40625,45.55859375,21.1484375,25.32421875,112.76171875,111.296875,4.2734375,4.0546875,2,1,200,1,0x0000,94
32.9,45.53515625,45.5390625,21.83203125,25.328125,112.75390625,111.296875,4.25390625,4.05078125,2,1,200,1,0x0000,94
33.0,45.71875,45.5703125,22.03515625,25.36328125,112.64453125,111.26171875,4.20703125,4.05078125,2,1,200,1,0x0000,94
33.1,45.58203125,45.59375,21.109375,25.3125,112.78125,111.26953125,4.234375,4.04296875,2,1,200,1,0x0000,94
33.2,45.62109375,45.58984375,21.73046875,24.05078125,112.6953125,111.7578125,4.21484375,4.109375,2,1,200,0,0x0000,94
33.3,45.57421875,45.59765625,31.77734375,24.0546875,108.70703125,111.75390625,3.7890625,4.11328125,2,1,200,0,0x0000,94
33.4,45.5859375,45.6015625,30.75390625,25.22265625,108.73046875,111.24609375,3.765625,4.05859375,2,1,200,1,0x0000,94
33.5,45.4296875,45.5546875,21.0,23.921875,112.87890625,111.7421875,4.24609375,4.12109375,2,1,200,0,0x0000,94
33.6,45.625,45.58203125,31.59375,25.2265625,108.73828125,111.23828125,3.79296875,4.0625,2,1,200,1,0x0000,94
33.7,45.56640625,45.5859375,21.51953125,25.1875,112.8828125,111.25390625,4.31640625,4.0703125,2,1,200,1,0x0000,94
33.8,45.58984375,45.5703125,21.421875,25.11328125,112.66796875,111.2578125,4.296875,4.08203125,2,1,200,1,0x0000,94
33.9,45.5703125,45.5703125,21.76171875,25.19140625,112.734375,111.25390625,4.26171875,4.08203125,2,1,200,1,0x0000,94
34.0,45.49609375,45.5546875,21.6171875,25.1796875,113.04296875,111.296875,4.1796875,4.078125,2,1,200,1,0x0000,94
34.1,45.7421875,45.57421875,21.3671875,23.87890625,112.78125,111.8046875,4.25390625,4.13671875,2,1,200,0,0x0000,94
34.2,45.34375,45.54296875,31.453125,23.96484375,108.875,111.82421875,3.69921875,4.12890625,2,1,200,0,0x0000,95
34.3,45.47265625,45.55078125,31.59375,25.2890625,108.72265625,111.3046875,3.78125,4.0703125,2,1,200,1,0x0000,95
34.4,45.1953125,45.49609375,21.28515625,24.0,112.68359375,111.796875,4.28125,4.1328125,2,1,200,0,0x0000,95
34.5,45.671875,45.5078125,31.3125,25.2265625,108.83984375,111.29296875,3.7734375,4.0625,2,1,200,1,0x0000,95
34.6,45.625,45.51171875,21.21875,25.19921875,112.64453125,111.2890625,4.24609375,4.05859375,2,1,200,1,0x0000,95
34.7,45.33984375,45.484375,21.08203125,25.11328125,112.80859375,111.296875,4.24609375,4.0546875,2,1,200,1,0x0000,95
34.8,45.40234375,45.47265625,21.0546875,25.04296875,112.7265625,111.2578125,4.24609375,4.0625,2,1,200,1,0x0000,95
34.9,45.56640625,45.44921875,21.671875,25.08203125,112.8359375,111.265625,4.2578125,4.06640625,2,1,200,1,0x0000,95
35.0,45.54296875,45.4765625,21.30078125,23.8125,112.71875,111.74609375,4.26953125,4.13671875,2,1,200,0,0x0000,95
35.1,45.46875,45.4765625,30.9453125,23.73046875,108.734375,111.74609375,3.77734375,4.13671875,2,1,200,0,0x0000,96
35.2,45.5,45.51171875,30.99609375,24.9453125,108.60546875,111.23828125,3.7421875,4.06640625,2,1,200,0,0x0000,96
35.3,45.58984375,45.50390625,31.14453125,24.92578125,108.64453125,111.21484375,3.8125,4.07421875,2,1,200,0,0x0000,97
35.4,45.40625,45.4765625,30.875,26.1328125,108.6484375,110.71484375,3.68359375,4.00390625,2,1,200,1,0x0000,97
35.5,45.5390625,45.5,21.37890625,26.16796875,112.85546875,110.71875,4.24609375,4.00390625,2,1,200,1,0x0000,98
35.6,45.40234375,45.5,21.5625,26.234375,112.6484375,110.7109375,4.234375,4.0,2,1,200,1,0x0000,98
35.7,45.53515625,45.49609375,20.6953125,26.109375,112.72265625,110.6953125,4.3046875,4.0078125,2,1,200,1,0x0000,99
35.8,45.6796875,45.51171875,21.85546875,26.1796875,112.60546875,110.6796875,4.203125,4.0,2,1,200,1,0x0000,99
35.9,45.5859375,45.52734375,21.3203125,24.9765625,112.671875,111.171875,4.28125,4.0625,2,1,200,0,0x0000,100
36.0,45.31640625,45.50390625,30.7265625,24.94140625,108.70703125,111.1875,3.83203125,4.07421875,2,1,200,0,0x0000,100
36.1,45.6640625,45.515625,31.15234375,24.9453125,108.640625,111.1875,3.81640625,4.07421875,2,1,200,0,0x0000,101
36.2,45.75390625,45.55859375,31.40625,25.01171875,108.8125,111.20703125,3.7890625,4.0859375,2,1,200,1,0x0000,101
36.3,45.4765625,45.55078125,22.0078125,25.08984375,112.62109375,111.17578125,4.3359375,4.09765625,2,1,200,1,0x0000,102
36.4,45.421875,45.55078125,21.078125,25.02734375,112.7421875,111.1875,4.203125,4.09375,2,1,200,1,0x0000,102
36.5,45.4296875,45.5390625,21.2109375,25.09375,112.80078125,111.19921875,4.3046875,4.09375,2,1,200,1,0x0000,103
36.6,45.41015625,45.50390625,21.29296875,25.0234375,112.62109375,111.19921875,4.25,4.1015625,2,1,200,1,0x0000,103
36.7,45.44140625,45.48828125,21.828125,25.0859375,112.796875,111.21484375,4.23828125,4.09375,2,1,200,1,0x0000,104
36.8,45.48046875,45.5078125,21.29296875,23.90625,112.7265625,111.71875,4.30078125,4.15234375,2,1,200,0,0x0000,104
36.9,45.25,45.45703125,31.4453125,23.9453125,108.75,111.73046875,3.671875,4.13671875,2,1,200,0,0x0000,105
37.0,45.6796875,45.4453125,31.63671875,23.97265625,108.84765625,111.73828125,3.75,4.12890625,2,1,200,0,0x0000,105
37.1,45.40234375,45.4375,31.2265625,25.125,108.703125,111.24609375,3.76953125,4.05859375,2,1,200,1,0x0000,106
37.2,45.5234375,45.44921875,21.4765625,25.17578125,112.6953125,111.2421875,4.22265625,4.0625,2,1,200,1,0x0000,106
37.3,45.421875,45.44921875,21.1484375,25.16796875,112.75,111.234375,4.171875,4.046875,2,1,200,1,0x0000,107
37.4,45.515625,45.4609375,21.17578125,25.15234375,112.65234375,111.23828125,4.2421875,4.04296875,2,1,200,1,0x0000,107
37.5,45.6875,45.4921875,21.515625,25.11328125,112.71484375,111.2265625,4.23046875,4.04296875,2,1,200,1,0x0000,108
37.6,45.3984375,45.484375,20.96484375,25.0703125,112.64453125,111.21875,4.15625,4.0234375,2,1,200,1,0x0000,108
37.7,45.37109375,45.5,21.40625,23.81640625,112.66015625,111.70703125,4.18359375,4.08984375,2,1,200,0,0x0000,109
37.8,45.703125,45.5,31.109375,23.75,108.7421875,111.6953125,3.7109375,4.0859375,2,1,200,0,0x0000,109
37.9,45.44140625,45.5078125,30.8203125,23.69921875,108.71484375,111.6953125,3.671875,4.0703125,2,1,200,0,0x0000,110
38.0,45.55859375,45.51171875,31.5078125,24.953125,108.796875,111.20703125,3.7109375,4.0078125,2,1,200,0,0x0000,110
38.1,45.47265625,45.515625,31.3984375,26.234375,108.65234375,110.6953125,3.703125,3.94921875,2,1,200,1,0x0000,111
38.2,45.45703125,45.5078125,21.47265625,26.2734375,112.65625,110.6953125,4.21484375,3.9453125,2,1,200,1,0x0000,111
38.3,45.40625,45.47265625,21.87890625,26.31640625,112.765625,110.703125,4.21484375,3.9453125,2,1,200,1,0x0000,112
38.4,45.62890625,45.50390625,21.51953125,26.38671875,112.75,110.71484375,4.1640625,3.9453125,2,1,200,1,0x0000,112
38.5,45.4765625,45.515625,21.6171875,26.4140625,112.46484375,110.69140625,4.203125,3.94921875,2,1,200,1,0x0000,113
38.6,45.22265625,45.45703125,21.25,25.1796875,112.80078125,111.19921875,4.1953125,4.0078125,2,1,200,1,0x0000,114
38.7,45.59765625,45.4765625,21.87890625,24.0625,112.8046875,111.7109375,4.078125,4.05859375,2,1,200,0,0x0000,114
38.8,45.375,45.453125,31.2734375,24.03515625,108.76953125,111.70703125,3.68359375,4.0546875,2,1,200,0,0x0000,115
38.9,45.69921875,45.48046875,31.47265625,24.04296875,108.51171875,111.6875,3.6875,4.0546875,2,1,200,0,0x0000,115
39.0,45.32421875,45.46484375,31.04296875,25.23828125,108.78515625,111.203125,3.6796875,3.98828125,2,1,200,1,0x0000,116
39.1,45.21875,45.44140625,20.9296875,25.12109375,112.546875,111.17578125,4.17578125,3.98046875,2,1,200,1,0x0000,116
39.2,45.25,45.39453125,21.609375,25.1328125,112.7265625,111.17578125,4.234375,3.9921875,2,1,200,1,0x0000,117
39.3,45.625,45.4140625,21.0625,25.0625,112.62109375,111.1953125,4.22265625,3.9921875,2,1,200,1,0x0000,117
39.4,45.3203125,45.42578125,20.80859375,25.0078125,112.78125,111.19140625,4.14453125,3.98828125,2,1,200,1,0x0000,118
39.5,45.30859375,45.38671875,21.05859375,24.90625,112.5,111.15234375,4.09375,3.98828125,2,1,200,0,0x0000,119
