ts_ms,tick,event_type,event_code,fsm_state,proto_id,alarms_mask,temp_C,moist_pct,press_kPa,vib,heater_en,fan_pwm,valve,fifo_occ_after_push
88900,889,PERIODIC,0x00,STEADY,1,0x0000,45.20,25.66,110.48,3.87,1,200,1,256
89000,890,PERIODIC,0x00,STEADY,1,0x0000,45.16,24.37,110.93,3.93,1,200,0,256
89100,891,PERIODIC,0x00,STEADY,1,0x0000,45.16,25.64,110.43,3.88,1,200,1,256
89200,892,PERIODIC,0x00,STEADY,1,0x0000,45.16,25.64,110.42,3.86,1,200,1,256
89300,893,PERIODIC,0x00,STEADY,1,0x0000,45.15,25.66,110.43,3.86,1,200,1,256
89400,894,PERIODIC,0x00,STEADY,1,0x0000,45.18,24.45,110.89,3.93,1,200,0,256
89500,895,PERIODIC,0x00,STEADY,1,0x0000,45.19,24.48,110.86,3.93,1,200,0,256
89600,896,PERIODIC,0x00,STEADY,1,0x0000,45.18,24.39,110.83,3.95,1,200,0,256
89700,897,PERIODIC,0x00,STEADY,1,0x0000,45.19,24.38,110.83,3.95,1,200,0,256
89800,898,PERIODIC,0x00,STEADY,1,0x0000,45.22,25.68,110.34,3.89,1,200,1,256
89900,899,PERIODIC,0x00,STEADY,1,0x0000,45.18,24.43,110.83,3.96,1,200,0,256
90000,900,PERIODIC,0x00,STEADY,0,0x0000,45.16,25.68,110.33,3.91,1,200,1,256
90100,901,PERIODIC,0x00,STEADY,0,0x0000,45.17,25.73,110.31,3.92,1,200,1,256
90200,902,PERIODIC,0x00,STEADY,0,0x0000,45.14,25.70,110.30,3.92,1,200,1,256
90300,903,PERIODIC,0x00,STEADY,0,0x0000,45.13,24.46,110.81,3.99,1,200,0,256
90400,904,PERIODIC,0x00,STEADY,0,0x0000,45.16,24.55,110.82,3.98,1,200,0,256
90500,905,PERIODIC,0x00,STEADY,0,0x0000,45.18,24.60,110.79,3.99,1,200,0,256
90600,906,PERIODIC,0x00,STEADY,0,0x0000,45.19,24.61,110.81,3.99,1,200,0,256
90700,907,PERIODIC,0x00,STEADY,0,0x0000,45.24,25.87,110.30,3.92,1,200,1,256
90800,908,PERIODIC,0x00,STEADY,0,0x0000,45.27,24.55,110.79,3.97,1,200,0,256
90900,909,PERIODIC,0x00,STEADY,0,0x0000,45.30,25.85,110.30,3.91,1,200,1,256
91000,910,PERIODIC,0x00,STEADY,0,0x0000,45.31,25.85,110.33,3.91,1,200,1,256
91100,911,PERIODIC,0x00,STEADY,0,0x0000,45.31,25.87,110.34,3.91,1,200,1,256
91200,912,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.58,110.81,3.98,1,200,0,256
91300,913,PERIODIC,0x00,STEADY,0,0x0000,45.28,24.53,110.80,3.96,1,200,0,256
91400,914,PERIODIC,0x00,STEADY,0,0x0000,45.27,24.51,110.77,3.96,1,200,0,256
91500,915,PERIODIC,0x00,STEADY,0,0x0000,45.26,24.42,110.77,3.96,1,200,0,256
91600,916,PERIODIC,0x00,STEADY,0,0x0000,45.22,25.71,110.26,3.91,1,200,1,256
91700,917,PERIODIC,0x00,STEADY,0,0x0000,45.20,24.39,110.75,3.97,1,200,0,256
91800,918,PERIODIC,0x00,STEADY,0,0x0000,45.22,25.68,110.23,3.90,1,200,1,256
91900,919,PERIODIC,0x00,STEADY,0,0x0000,45.25,25.66,110.21,3.91,1,200,1,256
92000,920,PERIODIC,0x00,STEADY,0,0x0000,45.21,25.64,110.25,3.91,1,200,1,256
92100,921,PERIODIC,0x00,STEADY,0,0x0000,45.22,24.36,110.75,3.98,1,200,0,256
92200,922,PERIODIC,0x00,STEADY,0,0x0000,45.20,24.45,110.77,3.99,1,200,0,256
92300,923,PERIODIC,0x00,STEADY,0,0x0000,45.20,24.59,110.78,3.99,1,200,0,256
92400,924,PERIODIC,0x00,STEADY,0,0x0000,45.21,24.59,110.80,4.01,1,200,0,256
92500,925,PERIODIC,0x00,STEADY,0,0x0000,45.21,25.85,110.29,3.95,1,200,1,256
92600,926,PERIODIC,0x00,STEADY,0,0x0000,45.19,24.55,110.79,4.00,1,200,0,256
92700,927,PERIODIC,0x00,STEADY,0,0x0000,45.21,25.77,110.29,3.95,1,200,1,256
92800,928,PERIODIC,0x00,STEADY,0,0x0000,45.23,25.79,110.28,3.95,1,200,1,256
92900,929,PERIODIC,0x00,STEADY,0,0x0000,45.25,25.80,110.30,3.95,1,200,1,256
93000,930,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.45,110.77,4.02,1,200,0,256
93100,931,PERIODIC,0x00,STEADY,0,0x0000,45.29,24.41,110.76,4.03,1,200,0,256
93200,932,PERIODIC,0x00,STEADY,0,0x0000,45.31,24.46,110.76,4.02,1,200,0,256
93300,933,PERIODIC,0x00,STEADY,0,0x0000,45.31,24.40,110.76,4.02,1,200,0,256
93400,934,PERIODIC,0x00,STEADY,0,0x0000,45.33,25.60,110.25,3.97,1,200,1,256
93500,935,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.36,110.75,4.03,1,200,0,256
93600,936,PERIODIC,0x00,STEADY,0,0x0000,45.30,25.63,110.20,3.95,1,200,1,256
93700,937,PERIODIC,0x00,STEADY,0,0x0000,45.30,25.69,110.21,3.96,1,200,1,256
93800,938,PERIODIC,0x00,STEADY,0,0x0000,45.30,25.67,110.22,3.95,1,200,1,256
93900,939,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.47,110.73,4.00,1,200,0,256
94000,940,PERIODIC,0x00,STEADY,0,0x0000,45.29,24.42,110.72,4.00,1,200,0,256
94100,941,PERIODIC,0x00,STEADY,0,0x0000,45.30,24.44,110.71,4.00,1,200,0,256
94200,942,PERIODIC,0x00,STEADY,0,0x0000,45.31,24.52,110.73,3.99,1,200,0,256
94300,943,PERIODIC,0x00,STEADY,0,0x0000,45.30,25.80,110.24,3.94,1,200,1,256
94400,944,PERIODIC,0x00,STEADY,0,0x0000,45.32,24.49,110.77,4.00,1,200,0,256
94500,945,PERIODIC,0x00,STEADY,0,0x0000,45.34,25.76,110.27,3.94,1,200,1,256
94600,946,PERIODIC,0x00,STEADY,0,0x0000,45.29,25.78,110.27,3.94,1,200,1,256
94700,947,PERIODIC,0x00,STEADY,0,0x0000,45.29,25.73,110.27,3.95,1,200,1,256
94800,948,PERIODIC,0x00,STEADY,0,0x0000,45.29,24.52,110.77,4.01,1,200,0,256
94900,949,PERIODIC,0x00,STEADY,0,0x0000,45.28,24.54,110.79,4.02,1,200,0,256
95000,950,PERIODIC,0x00,STEADY,1,0x0000,45.28,24.51,110.77,4.02,1,200,0,256
95100,951,PERIODIC,0x00,STEADY,1,0x0000,45.28,24.51,110.76,4.03,1,200,0,256
95200,952,PERIODIC,0x00,STEADY,1,0x0000,45.29,25.78,110.25,3.97,1,200,1,256
95300,953,PERIODIC,0x00,STEADY,1,0x0000,45.28,24.45,110.73,4.04,1,200,0,256
95400,954,PERIODIC,0x00,STEADY,1,0x0000,45.29,25.68,110.23,3.97,1,200,1,256
95500,955,PERIODIC,0x00,STEADY,1,0x0000,45.30,25.67,110.23,3.96,1,200,1,256
95600,956,PERIODIC,0x00,STEADY,1,0x0000,45.32,25.61,110.24,3.97,1,200,1,256
95700,957,PERIODIC,0x00,STEADY,1,0x0000,45.32,24.38,110.72,4.03,1,200,0,256
95800,958,PERIODIC,0x00,STEADY,1,0x0000,45.30,24.36,110.72,4.03,1,200,0,256
95900,959,PERIODIC,0x00,STEADY,1,0x0000,45.34,24.36,110.72,4.01,1,200,0,256
96000,960,PERIODIC,0x00,STEADY,1,0x0000,45.35,24.38,110.72,4.00,1,200,0,256
96100,961,PERIODIC,0x00,STEADY,1,0x0000,45.34,25.66,110.23,3.93,1,200,1,256
96200,962,PERIODIC,0x00,STEADY,1,0x0000,45.34,24.43,110.71,3.98,1,200,0,256
96300,963,PERIODIC,0x00,STEADY,1,0x0000,45.32,25.68,110.18,3.91,1,200,1,256
96400,964,PERIODIC,0x00,STEADY,1,0x0000,45.32,25.75,110.14,3.91,1,200,1,256
96500,965,PERIODIC,0x00,STEADY,1,0x0000,45.31,25.71,110.16,3.91,1,200,1,256
96600,966,PERIODIC,0x00,STEADY,1,0x0000,45.34,24.47,110.67,3.96,1,200,0,256
96700,967,PERIODIC,0x00,STEADY,1,0x0000,45.33,24.51,110.67,3.96,1,200,0,256
96800,968,PERIODIC,0x00,STEADY,1,0x0000,45.34,24.54,110.67,3.96,1,200,0,256
96900,969,PERIODIC,0x00,STEADY,1,0x0000,45.39,24.53,110.66,3.96,1,200,0,256
97000,970,PERIODIC,0x00,STEADY,1,0x0000,45.41,25.75,110.18,3.90,1,200,1,256
97100,971,PERIODIC,0x00,STEADY,1,0x0000,45.40,24.42,110.70,3.97,1,200,0,256
97200,972,PERIODIC,0x00,STEADY,1,0x0000,45.42,25.64,110.21,3.89,1,200,1,256
97300,973,PERIODIC,0x00,STEADY,1,0x0000,45.44,25.64,110.21,3.89,1,200,1,256
97400,974,PERIODIC,0x00,STEADY,1,0x0000,45.48,25.73,110.20,3.89,1,200,1,256
97500,975,PERIODIC,0x00,STEADY,1,0x0000,45.49,24.38,110.69,3.96,1,200,0,256
97600,976,PERIODIC,0x00,STEADY,1,0x0000,45.48,24.35,110.68,3.96,1,200,0,256
97700,977,PERIODIC,0x00,STEADY,1,0x0000,45.44,24.36,110.69,3.96,1,200,0,256
97800,978,PERIODIC,0x00,STEADY,1,0x0000,45.47,24.41,110.68,3.96,1,200,0,256
97900,979,PERIODIC,0x00,STEADY,1,0x0000,45.52,25.74,110.18,3.89,1,200,1,256
98000,980,PERIODIC,0x00,STEADY,1,0x0000,45.53,24.48,110.66,3.95,1,200,0,256
98100,981,PERIODIC,0x00,STEADY,1,0x0000,45.50,25.73,110.14,3.89,1,200,1,256
98200,982,PERIODIC,0x00,STEADY,1,0x0000,45.44,25.61,110.14,3.88,1,200,1,256
98300,983,PERIODIC,0x00,STEADY,1,0x0000,45.43,25.63,110.14,3.87,1,200,1,256
98400,984,PERIODIC,0x00,STEADY,1,0x0000,45.47,24.43,110.65,3.93,1,200,0,256
98500,985,PERIODIC,0x00,STEADY,1,0x0000,45.46,24.43,110.66,3.93,1,200,0,256
98600,986,PERIODIC,0x00,STEADY,1,0x0000,45.48,24.41,110.64,3.92,1,200,0,256
98700,987,PERIODIC,0x00,STEADY,1,0x0000,45.48,24.45,110.64,3.92,1,200,0,256
98800,988,PERIODIC,0x00,STEADY,1,0x0000,45.52,25.68,110.16,3.86,1,200,1,256
98900,989,PERIODIC,0x00,STEADY,1,0x0000,45.53,24.52,110.67,3.93,1,200,0,256
99000,990,PERIODIC,0x00,STEADY,1,0x0000,45.57,25.75,110.16,3.87,1,200,1,256
99100,991,PERIODIC,0x00,STEADY,1,0x0000,45.60,25.85,110.16,3.87,1,200,1,256
99200,992,PERIODIC,0x00,STEADY,1,0x0000,45.59,25.84,110.17,3.88,1,200,1,256
99300,993,PERIODIC,0x00,STEADY,1,0x0000,45.60,24.61,110.68,3.93,1,200,0,256
99400,994,PERIODIC,0x00,STEADY,1,0x0000,45.57,24.64,110.67,3.93,1,200,0,256
99500,995,PERIODIC,0x00,STEADY,1,0x0000,45.57,24.66,110.66,3.93,1,200,0,256
99600,996,PERIODIC,0x00,STEADY,1,0x0000,45.52,24.73,110.66,3.93,1,200,0,256
99700,997,PERIODIC,0x00,STEADY,1,0x0000,45.53,25.91,110.14,3.87,1,200,1,256
99800,998,PERIODIC,0x00,STEADY,1,0x0000,45.53,24.74,110.66,3.93,1,200,0,256
99900,999,PERIODIC,0x00,STEADY,1,0x0000,45.53,25.98,110.16,3.86,1,200,1,256
100000,1000,PERIODIC,0x00,STEADY,0,0x0000,45.49,25.98,110.13,3.86,1,200,1,256
100100,1001,PERIODIC,0x00,STEADY,0,0x0000,45.48,25.98,110.12,3.87,1,200,1,256
100200,1002,PERIODIC,0x00,STEADY,0,0x0000,45.50,24.77,110.65,3.93,1,200,0,256
100300,1003,PERIODIC,0x00,STEADY,0,0x0000,45.51,24.72,110.67,3.94,1,200,0,256
100400,1004,PERIODIC,0x00,STEADY,0,0x0000,45.54,24.61,110.67,3.93,1,200,0,256
100500,1005,PERIODIC,0x00,STEADY,0,0x0000,45.57,24.57,110.68,3.92,1,200,0,256
100600,1006,PERIODIC,0x00,STEADY,0,0x0000,45.59,25.74,110.18,3.86,1,200,1,256
100700,1007,PERIODIC,0x00,STEADY,0,0x0000,45.57,24.45,110.68,3.92,1,200,0,256
100800,1008,PERIODIC,0x00,STEADY,0,0x0000,45.63,25.71,110.20,3.86,1,200,1,256
100900,1009,PERIODIC,0x00,STEADY,0,0x0000,45.63,25.67,110.19,3.85,1,200,1,256
101000,1010,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.60,110.17,3.86,1,200,1,256
101100,1011,PERIODIC,0x00,STEADY,0,0x0000,45.58,24.29,110.67,3.90,1,200,0,256
101200,1012,PERIODIC,0x00,STEADY,0,0x0000,45.58,24.36,110.67,3.91,1,200,0,256
101300,1013,PERIODIC,0x00,STEADY,0,0x0000,45.57,24.38,110.66,3.91,1,200,0,256
101400,1014,PERIODIC,0x00,STEADY,0,0x0000,45.54,24.49,110.66,3.91,1,200,0,256
101500,1015,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.76,110.16,3.84,1,200,1,256
101600,1016,PERIODIC,0x00,STEADY,0,0x0000,45.54,24.47,110.65,3.91,1,200,0,256
101700,1017,PERIODIC,0x00,STEADY,0,0x0000,45.56,25.79,110.14,3.85,1,200,1,256
101800,1018,PERIODIC,0x00,STEADY,0,0x0000,45.56,25.76,110.13,3.84,1,200,1,256
101900,1019,PERIODIC,0x00,STEADY,0,0x0000,45.58,25.82,110.14,3.85,1,200,1,256
102000,1020,PERIODIC,0x00,STEADY,0,0x0000,45.57,24.56,110.63,3.92,1,200,0,256
102100,1021,PERIODIC,0x00,STEADY,0,0x0000,45.60,24.59,110.64,3.93,1,200,0,256
102200,1022,PERIODIC,0x00,STEADY,0,0x0000,45.62,24.56,110.64,3.92,1,200,0,256
102300,1023,PERIODIC,0x00,STEADY,0,0x0000,45.62,24.47,110.66,3.92,1,200,0,256
102400,1024,PERIODIC,0x00,STEADY,0,0x0000,45.62,25.71,110.15,3.87,1,200,1,256
102500,1025,PERIODIC,0x00,STEADY,0,0x0000,45.61,24.55,110.69,3.93,1,200,0,256
102600,1026,PERIODIC,0x00,STEADY,0,0x0000,45.62,25.86,110.21,3.87,1,200,1,256
102700,1027,PERIODIC,0x00,STEADY,0,0x0000,45.60,25.86,110.19,3.86,1,200,1,256
102800,1028,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.92,110.19,3.85,1,200,1,256
102900,1029,PERIODIC,0x00,STEADY,0,0x0000,45.55,24.66,110.69,3.91,1,200,0,256
103000,1030,PERIODIC,0x00,STEADY,0,0x0000,45.54,24.66,110.70,3.91,1,200,0,256
103100,1031,PERIODIC,0x00,STEADY,0,0x0000,45.51,24.77,110.68,3.92,1,200,0,256
103200,1032,PERIODIC,0x00,STEADY,0,0x0000,45.52,24.84,110.68,3.91,1,200,0,256
103300,1033,PERIODIC,0x00,STEADY,0,0x0000,45.52,25.92,110.15,3.86,1,200,1,256
103400,1034,PERIODIC,0x00,STEADY,0,0x0000,45.53,24.66,110.64,3.93,1,200,0,256
103500,1035,PERIODIC,0x00,STEADY,0,0x0000,45.55,25.91,110.16,3.88,1,200,1,256
103600,1036,PERIODIC,0x00,STEADY,0,0x0000,45.57,25.86,110.15,3.88,1,200,1,256
103700,1037,PERIODIC,0x00,STEADY,0,0x0000,45.55,25.91,110.16,3.88,1,200,1,256
103800,1038,PERIODIC,0x00,STEADY,0,0x0000,45.59,24.62,110.64,3.95,1,200,0,256
103900,1039,PERIODIC,0x00,STEADY,0,0x0000,45.61,24.59,110.62,3.95,1,200,0,256
104000,1040,PERIODIC,0x00,STEADY,0,0x0000,45.62,24.46,110.63,3.95,1,200,0,256
104100,1041,PERIODIC,0x00,STEADY,0,0x0000,45.63,24.50,110.66,3.95,1,200,0,256
104200,1042,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.77,110.16,3.87,1,200,1,256
104300,1043,PERIODIC,0x00,STEADY,0,0x0000,45.59,24.50,110.63,3.93,1,200,0,256
104400,1044,PERIODIC,0x00,STEADY,0,0x0000,45.63,25.76,110.14,3.88,1,200,1,256
104500,1045,PERIODIC,0x00,STEADY,0,0x0000,45.63,25.72,110.13,3.88,1,200,1,256
104600,1046,PERIODIC,0x00,STEADY,0,0x0000,45.61,25.80,110.14,3.87,1,200,1,256
104700,1047,PERIODIC,0x00,STEADY,0,0x0000,45.59,24.54,110.65,3.94,1,200,0,256
104800,1048,PERIODIC,0x00,STEADY,0,0x0000,45.56,24.52,110.65,3.94,1,200,0,256
104900,1049,PERIODIC,0x00,STEADY,0,0x0000,45.56,24.48,110.63,3.95,1,200,0,256
105000,1050,PERIODIC,0x00,STEADY,1,0x0000,45.57,24.51,110.64,3.96,1,200,0,256
105100,1051,PERIODIC,0x00,STEADY,1,0x0000,45.57,25.81,110.16,3.90,1,200,1,256
105200,1052,PERIODIC,0x00,STEADY,1,0x0000,45.56,24.48,110.66,3.95,1,200,0,256
105300,1053,PERIODIC,0x00,STEADY,1,0x0000,45.57,25.77,110.17,3.90,1,200,1,256
105400,1054,PERIODIC,0x00,STEADY,1,0x0000,45.57,25.75,110.13,3.91,1,200,1,256
105500,1055,PERIODIC,0x00,STEADY,1,0x0000,45.64,25.69,110.13,3.90,1,200,1,256
105600,1056,PERIODIC,0x00,STEADY,1,0x0000,45.66,24.57,110.62,3.98,1,200,0,256
105700,1057,PERIODIC,0x00,STEADY,1,0x0000,45.69,24.65,110.65,3.98,1,200,0,256
105800,1058,PERIODIC,0x00,STEADY,1,0x0000,45.70,24.66,110.63,3.97,1,200,0,256
105900,1059,PERIODIC,0x00,STEADY,1,0x0000,45.71,24.56,110.64,3.98,1,200,0,256
106000,1060,PERIODIC,0x00,STEADY,1,0x0000,45.70,25.89,110.16,3.92,1,200,1,256
106100,1061,PERIODIC,0x00,STEADY,1,0x0000,45.71,24.65,110.63,3.98,1,200,0,256
106200,1062,PERIODIC,0x00,STEADY,1,0x0000,45.70,25.96,110.17,3.92,1,200,1,256
106300,1063,PERIODIC,0x00,STEADY,1,0x0000,45.66,26.08,110.18,3.91,1,200,1,256
106400,1064,PERIODIC,0x00,STEADY,1,0x0000,45.64,26.00,110.18,3.90,1,200,1,256
106500,1065,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.75,110.64,3.97,1,200,0,256
106600,1066,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.76,110.64,3.98,1,200,0,256
106700,1067,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.88,110.61,3.99,1,200,0,256
106800,1068,PERIODIC,0x00,STEADY,1,0x0000,45.63,24.88,110.58,3.99,1,200,0,256
106900,1069,PERIODIC,0x00,STEADY,1,0x0000,45.65,26.02,110.10,3.93,1,200,1,256
107000,1070,PERIODIC,0x00,STEADY,1,0x0000,45.65,24.72,110.60,3.99,1,200,0,256
107100,1071,PERIODIC,0x00,STEADY,1,0x0000,45.62,25.96,110.11,3.93,1,200,1,256
107200,1072,PERIODIC,0x00,STEADY,1,0x0000,45.62,26.03,110.12,3.94,1,200,1,256
107300,1073,PERIODIC,0x00,STEADY,1,0x0000,45.59,26.02,110.14,3.93,1,200,1,256
107400,1074,PERIODIC,0x00,STEADY,1,0x0000,45.61,24.72,110.64,3.99,1,200,0,256
107500,1075,PERIODIC,0x00,STEADY,1,0x0000,45.60,24.67,110.66,3.99,1,200,0,256
107600,1076,PERIODIC,0x00,STEADY,1,0x0000,45.66,24.66,110.69,3.99,1,200,0,256
107700,1077,PERIODIC,0x00,STEADY,1,0x0000,45.61,24.74,110.68,3.99,1,200,0,256
107800,1078,PERIODIC,0x00,STEADY,1,0x0000,45.67,26.10,110.14,3.94,1,200,1,256
107900,1079,PERIODIC,0x00,STEADY,1,0x0000,45.68,24.82,110.64,4.01,1,200,0,256
108000,1080,PERIODIC,0x00,STEADY,1,0x0000,45.70,26.11,110.13,3.95,1,200,1,256
108100,1081,PERIODIC,0x00,STEADY,1,0x0000,45.70,26.06,110.13,3.96,1,200,1,256
108200,1082,PERIODIC,0x00,STEADY,1,0x0000,45.69,26.05,110.15,3.96,1,200,1,256
108300,1083,PERIODIC,0x00,STEADY,1,0x0000,45.66,24.84,110.65,4.01,1,200,0,256
108400,1084,PERIODIC,0x00,STEADY,1,0x0000,45.62,24.89,110.64,4.03,1,200,0,256
108500,1085,PERIODIC,0x00,STEADY,1,0x0000,45.66,24.88,110.67,4.02,1,200,0,256
108600,1086,PERIODIC,0x00,STEADY,1,0x0000,45.64,24.79,110.70,4.03,1,200,0,256
108700,1087,PERIODIC,0x00,STEADY,1,0x0000,45.68,26.04,110.18,3.96,1,200,1,256
108800,1088,PERIODIC,0x00,STEADY,1,0x0000,45.69,24.71,110.69,4.02,1,200,0,256
108900,1089,PERIODIC,0x00,STEADY,1,0x0000,45.71,26.06,110.17,3.96,1,200,1,256
109000,1090,PERIODIC,0x00,STEADY,1,0x0000,45.72,26.16,110.14,3.95,1,200,1,256
109100,1091,PERIODIC,0x00,STEADY,1,0x0000,45.74,26.20,110.14,3.96,1,200,1,256
109200,1092,PERIODIC,0x00,STEADY,1,0x0000,45.77,24.94,110.65,4.01,1,200,0,256
109300,1093,PERIODIC,0x00,STEADY,1,0x0000,45.77,24.95,110.64,4.02,1,200,0,256
109400,1094,PERIODIC,0x00,STEADY,1,0x0000,45.75,25.00,110.66,4.01,1,200,1,256
109500,1095,PERIODIC,0x00,STEADY,1,0x0000,45.73,23.78,111.17,4.08,1,200,0,256
109600,1096,PERIODIC,0x00,STEADY,1,0x0000,45.72,25.07,110.67,4.01,1,200,1,256
109700,1097,PERIODIC,0x00,STEADY,1,0x0000,45.74,23.80,111.19,4.06,1,200,0,256
109800,1098,PERIODIC,0x00,STEADY,1,0x0000,45.72,24.99,110.68,4.01,1,200,0,256
109900,1099,PERIODIC,0x00,STEADY,1,0x0000,45.73,26.23,110.17,3.95,1,200,1,256
110000,1100,PERIODIC,0x00,STEADY,0,0x0000,45.75,28.14,110.15,3.94,1,200,1,256
110100,1101,PERIODIC,0x00,STEADY,0,0x0000,45.75,29.00,110.62,4.01,1,200,1,256
110200,1102,PERIODIC,0x00,STEADY,0,0x0000,45.77,29.75,111.12,4.07,1,200,1,256
110300,1103,PERIODIC,0x00,STEADY,0,0x0000,45.76,31.70,111.12,4.07,1,200,1,256
110400,1104,PERIODIC,0x00,STEADY,0,0x0000,45.73,32.25,111.61,4.12,1,200,1,256
110500,1105,PERIODIC,0x00,STEADY,0,0x0000,45.69,33.95,111.61,4.12,1,200,1,256
110600,1106,PERIODIC,0x00,STEADY,0,0x0000,45.71,34.36,112.12,4.17,1,200,1,256
110700,1107,PERIODIC,0x00,STEADY,0,0x0000,45.70,34.64,112.66,4.23,1,200,1,256
110800,1108,PERIODIC,0x00,STEADY,0,0x0000,45.66,34.30,112.66,4.24,1,200,1,256
110900,1109,PERIODIC,0x00,STEADY,0,0x0000,45.64,33.66,112.68,4.24,1,200,1,256
111000,1110,PERIODIC,0x00,STEADY,0,0x0000,45.64,33.00,112.67,4.25,1,200,1,256
111100,1111,PERIODIC,0x00,STEADY,0,0x0000,45.62,32.43,112.65,4.25,1,200,1,256
111200,1112,PERIODIC,0x00,STEADY,0,0x0000,45.65,31.95,112.66,4.25,1,200,1,256
111300,1113,PERIODIC,0x00,STEADY,0,0x0000,45.66,31.46,112.65,4.25,1,200,1,256
111400,1114,PERIODIC,0x00,STEADY,0,0x0000,45.64,30.97,112.63,4.26,1,200,1,256
111500,1115,PERIODIC,0x00,STEADY,0,0x0000,45.64,30.61,112.62,4.25,1,200,1,256
111600,1116,PERIODIC,0x00,STEADY,0,0x0000,45.64,30.11,112.63,4.24,1,200,1,256
111700,1117,PERIODIC,0x00,STEADY,0,0x0000,45.66,29.62,112.63,4.23,1,200,1,256
111800,1118,PERIODIC,0x00,STEADY,0,0x0000,45.66,29.30,112.62,4.22,1,200,1,256
111900,1119,PERIODIC,0x00,STEADY,0,0x0000,45.66,28.91,112.66,4.22,1,200,1,256
112000,1120,PERIODIC,0x00,STEADY,0,0x0000,45.66,28.50,112.68,4.23,1,200,1,256
112100,1121,PERIODIC,0x00,STEADY,0,0x0000,45.66,28.10,112.70,4.23,1,200,1,256
112200,1122,PERIODIC,0x00,STEADY,0,0x0000,45.65,27.83,112.70,4.22,1,200,1,256
112300,1123,PERIODIC,0x00,STEADY,0,0x0000,45.65,27.46,112.69,4.21,1,200,1,256
112400,1124,PERIODIC,0x00,STEADY,0,0x0000,45.66,27.09,112.69,4.21,1,200,1,256
112500,1125,PERIODIC,0x00,STEADY,0,0x0000,45.64,26.84,112.69,4.23,1,200,1,256
112600,1126,PERIODIC,0x00,STEADY,0,0x0000,45.67,26.52,112.70,4.23,1,200,1,256
112700,1127,PERIODIC,0x00,STEADY,0,0x0000,45.70,26.17,112.70,4.24,1,200,1,256
112800,1128,PERIODIC,0x00,STEADY,0,0x0000,45.73,25.91,112.70,4.22,1,200,1,256
112900,1129,PERIODIC,0x00,STEADY,0,0x0000,45.74,25.70,112.69,4.22,1,200,1,256
113000,1130,PERIODIC,0x00,STEADY,0,0x0000,45.77,25.38,112.71,4.22,1,200,1,256
113100,1131,PERIODIC,0x00,STEADY,0,0x0000,45.79,25.06,112.71,4.21,1,200,1,256
113200,1132,PERIODIC,0x00,STEADY,0,0x0000,45.77,24.88,112.73,4.21,1,200,0,256
113300,1133,PERIODIC,0x00,STEADY,0,0x0000,45.78,25.83,112.23,4.13,1,200,1,256
113400,1134,PERIODIC,0x00,STEADY,0,0x0000,45.75,25.54,112.23,4.12,1,200,1,256
113500,1135,PERIODIC,0x00,STEADY,0,0x0000,45.73,25.34,112.23,4.11,1,200,1,256
113600,1136,PERIODIC,0x00,STEADY,0,0x0000,45.70,25.23,112.22,4.10,1,200,1,256
113700,1137,PERIODIC,0x00,STEADY,0,0x0000,45.68,25.06,112.23,4.10,1,200,1,256
113800,1138,PERIODIC,0x00,STEADY,0,0x0000,45.66,24.95,112.24,4.10,1,200,0,256
113900,1139,PERIODIC,0x00,STEADY,0,0x0000,45.66,26.11,111.74,4.05,1,200,1,256
114000,1140,PERIODIC,0x00,STEADY,0,0x0000,45.66,26.00,111.72,4.05,1,200,1,256
114100,1141,PERIODIC,0x00,STEADY,0,0x0000,45.68,24.71,112.21,4.11,1,200,0,256
114200,1142,PERIODIC,0x00,STEADY,0,0x0000,45.69,25.88,111.73,4.04,1,200,1,256
114300,1143,PERIODIC,0x00,STEADY,0,0x0000,45.69,25.77,111.73,4.05,1,200,1,256
114400,1144,PERIODIC,0x00,STEADY,0,0x0000,45.68,25.59,111.72,4.04,1,200,1,256
114500,1145,PERIODIC,0x00,STEADY,0,0x0000,45.66,25.45,111.73,4.04,1,200,1,256
114600,1146,PERIODIC,0x00,STEADY,0,0x0000,45.64,25.23,111.70,4.03,1,200,1,256
114700,1147,PERIODIC,0x00,STEADY,0,0x0000,45.66,23.86,112.19,4.09,1,200,0,256
114800,1148,PERIODIC,0x00,STEADY,0,0x0000,45.68,24.93,111.70,4.02,1,200,0,256
114900,1149,PERIODIC,0x00,STEADY,0,0x0000,45.67,26.07,111.20,3.96,1,200,1,256
115000,1150,PERIODIC,0x00,STEADY,1,0x0000,45.66,24.70,111.70,4.02,1,200,0,256
115100,1151,PERIODIC,0x00,STEADY,1,0x0000,45.68,25.86,111.20,3.96,1,200,1,256
115200,1152,PERIODIC,0x00,STEADY,1,0x0000,45.67,25.83,111.20,3.97,1,200,1,256
